Machine Name,P29201A
928.906,0.045
929.688,-0.003
930.469,-0.1
931.25,0.045
932.031,-0.003
932.813,-0.003
933.594,0.045
934.375,-0.003
935.156,-0.051
935.938,-0.051
936.719,0.045
937.5,0.094
938.281,-0.003
939.063,-0.051
939.844,0.045
940.625,0.045
941.406,-0.051
942.188,-0.003
942.969,-0.003
943.75,-0.051
944.531,0.045
945.313,0.045
946.094,-0.051
946.875,-0.003
947.656,-0.003
948.438,-0.003
949.219,0.094
950,-0.051
950.781,-0.003
951.563,0.045
952.344,0.045
953.125,-0.051
953.906,-0.051
954.688,0.094
955.469,-0.051
956.25,0.094
957.031,0.094
957.813,0.094
958.594,0.045
959.375,-0.051
960.156,-0.003
960.938,-0.051
961.719,0.045
962.5,-0.003
963.281,-0.003
964.063,-0.003
964.844,-0.003
965.625,0.045
966.406,-0.003
967.188,0.045
967.969,0.045
968.75,0.045
969.531,-0.051
970.313,0.045
971.094,-0.003
971.875,-0.003
972.656,0.142
973.438,0.045
974.219,-0.003
975,0.142
975.781,-0.003
976.563,0.045
977.344,0.142
978.125,-0.003
978.906,0.045
979.688,-0.051
980.469,0.045
981.25,0.094
982.031,0.045
982.813,0.045
983.594,-0.051
984.375,0.045
985.156,0.045
985.938,-0.003
986.719,0.045
987.5,-0.003
988.281,-0.003
989.063,-0.003
989.844,-0.003
990.625,0.045
991.406,0.045
992.188,-0.003
992.969,0.045
993.75,0.045
994.531,-0.003
995.313,0.142
996.094,-0.003
996.875,-0.051
997.656,0.142
998.438,-0.051
999.219,-0.003
1000,-0.003
1000.781,-0.003
1001.563,0.045
1002.344,-0.003
1003.125,-0.003
1003.906,-0.051
1004.688,0.045
1005.469,0.094
1006.25,-0.003
1007.031,-0.051
1007.813,-0.003
1008.594,0.045
1009.375,-0.051
1010.156,0.094
1010.938,-0.003
1011.719,-0.051
1012.5,0.094
1013.281,-0.1
1014.063,0.045
1014.844,0.045
1015.625,-0.003
1016.406,0.142
1017.188,-0.148
1017.969,-0.003
1018.75,0.094
1019.531,-0.003
1020.313,0.045
1021.094,-0.003
1021.875,-0.003
1022.656,-0.003
1023.438,0.045
1024.219,-0.003
1025,-0.1
1025.781,-0.051
1026.563,-0.003
1027.344,-0.051
1028.125,0.045
1028.906,-0.051
1029.688,-0.051
1030.469,-0.003
1031.25,-0.051
1032.031,0.045
1032.813,-0.051
1033.594,-0.051
1034.375,0.045
1035.156,-0.051
1035.938,-0.003
1036.719,0.045
1037.5,-0.051
1038.281,0.045
1039.063,-0.003
1039.844,-0.051
1040.625,-0.051
1041.406,-0.003
1042.188,0.045
1042.969,-0.051
1043.75,0.045
1044.531,-0.051
1045.313,-0.003
1046.094,-0.051
1046.875,-0.051
1047.656,0.142
1048.438,-0.051
1049.219,-0.051
1050,-0.003
1050.781,-0.003
1051.563,-0.003
1052.344,-0.051
1053.125,-0.003
1053.906,-0.003
1054.688,-0.003
1055.469,0.045
1056.25,-0.003
1057.031,-0.051
1057.813,0.142
1058.594,-0.051
1059.375,-0.051
1060.156,0.045
1060.938,-0.003
1061.719,0.094
1062.5,-0.003
1063.281,0.045
1064.063,0.045
1064.844,-0.1
1065.625,0.045
1066.406,0.045
1067.188,-0.003
1067.969,-0.003
1068.75,-0.003
1069.531,0.045
1070.313,-0.003
1071.094,-0.003
1071.875,0.045
1072.656,-0.003
1073.438,-0.003
1074.219,0.094
1075,0.045
1075.781,-0.051
1076.563,-0.003
1077.344,-0.003
1078.125,0.045
1078.906,0.142
1079.688,0.045
1080.469,-0.051
1081.25,-0.051
1082.031,0.045
1082.813,0.045
1083.594,-0.003
1084.375,0.094
1085.156,-0.051
1085.938,-0.003
1086.719,0.045
1087.5,-0.1
1088.281,0.045
1089.063,-0.003
1089.844,-0.148
1090.625,-0.003
1091.406,-0.003
1092.188,-0.051
1092.969,-0.003
1093.75,0.045
1094.531,-0.003
1095.313,-0.051
1096.094,-0.003
1096.875,-0.051
1097.656,0.045
1098.438,-0.051
1099.219,-0.003
1100,0.094
1100.781,-0.051
1101.563,-0.148
1102.344,-0.003
1103.125,-0.003
1103.906,-0.051
1104.688,-0.051
1105.469,-0.003
1106.25,0.045
1107.031,-0.003
1107.813,-0.051
1108.594,-0.003
1109.375,-0.003
1110.156,-0.003
1110.938,-0.003
1111.719,0.094
1112.5,-0.051
1113.281,-0.003
1114.063,0.045
1114.844,-0.003
1115.625,0.045
1116.406,-0.051
1117.188,0.094
1117.969,-0.003
1118.75,-0.1
1119.531,0.142
1120.313,-0.003
1121.094,-0.051
1121.875,0.045
1122.656,0.045
1123.438,-0.051
1124.219,-0.003
1125,-0.003
1125.781,-0.003
1126.563,0.094
1127.344,-0.051
1128.125,-0.003
1128.906,-0.003
1129.688,-0.003
1130.469,0.094
1131.25,-0.051
1132.031,-0.003
1132.813,0.094
1133.594,-0.051
1134.375,-0.003
1135.156,0.142
1135.938,-0.003
1136.719,-0.003
1137.5,0.045
1138.281,0.045
1139.063,-0.003
1139.844,-0.003
1140.625,0.045
1141.406,0.094
1142.188,0.094
1142.969,-0.051
1143.75,-0.003
1144.531,0.045
1145.313,-0.051
1146.094,0.045
1146.875,0.045
1147.656,-0.051
1148.438,-0.003
1149.219,0.094
1150,-0.1
1150.781,-0.003
1151.563,0.094
1152.344,-0.051
1153.125,0.045
1153.906,-0.003
1154.688,-0.003
1155.469,0.045
1156.25,0.045
1157.031,-0.003
1157.813,-0.051
1158.594,0.094
1159.375,-0.003
1160.156,-0.003
1160.938,0.094
1161.719,0.045
1162.5,-0.003
1163.281,0.045
1164.063,0.045
1164.844,0.094
1165.625,0.045
1166.406,0.045
1167.188,0.142
1167.969,0.045
1168.75,-0.003
1169.531,0.045
1170.313,0.045
1171.094,0.045
1171.875,0.045
1172.656,0.094
1173.438,0.094
1174.219,0.045
1175,0.094
1175.781,0.094
1176.563,-0.003
1177.344,0.045
1178.125,0.094
1178.906,0.045
1179.688,-0.003
1180.469,0.142
1181.25,0.142
1182.031,-0.051
1182.813,0.045
1183.594,0.094
1184.375,-0.003
1185.156,0.094
1185.938,0.045
1186.719,-0.051
1187.5,0.094
1188.281,0.094
1189.063,-0.003
1189.844,-0.003
1190.625,0.094
1191.406,0.045
1192.188,-0.003
1192.969,0.045
1193.75,0.045
1194.531,0.094
1195.313,-0.003
1196.094,0.045
1196.875,-0.003
1197.656,-0.051
1198.438,0.045
1199.219,0.045
1200,-0.003
1200.781,-0.051
1201.563,0.045
1202.344,0.045
1203.125,-0.003
1203.906,0.045
1204.688,-0.1
1205.469,-0.003
1206.25,0.045
1207.031,-0.051
1207.813,-0.051
1208.594,-0.051
1209.375,-0.003
1210.156,-0.003
1210.938,-0.051
1211.719,-0.003
1212.5,-0.051
1213.281,-0.003
1214.063,-0.003
1214.844,-0.1
1215.625,-0.051
1216.406,-0.051
1217.188,-0.051
1217.969,-0.1
1218.75,-0.003
1219.531,0.045
1220.313,-0.051
1221.094,-0.003
1221.875,-0.051
1222.656,-0.003
1223.438,-0.003
1224.219,-0.1
1225,-0.003
1225.781,-0.003
1226.563,-0.003
1227.344,-0.051
1228.125,-0.003
1228.906,0.045
1229.688,-0.003
1230.469,-0.148
1231.25,-0.051
1232.031,-0.051
1232.813,-0.003
1233.594,0.045
1234.375,-0.1
1235.156,-0.051
1235.938,-0.051
1236.719,-0.1
1237.5,0.045
1238.281,-0.003
1239.063,-0.1
1239.844,-0.003
1240.625,-0.003
1241.406,-0.1
1242.188,-0.003
1242.969,-0.1
1243.75,-0.051
1244.531,-0.003
1245.313,-0.051
1246.094,-0.003
1246.875,-0.1
1247.656,-0.003
1248.438,-0.003
1249.219,-0.148
1250,-0.051
1250.781,0.045
1251.563,-0.1
1252.344,-0.051
1253.125,-0.1
1253.906,-0.148
1254.688,0.045
1255.469,-0.051
1256.25,-0.1
1257.031,-0.003
1257.813,0.045
1258.594,-0.051
1259.375,-0.1
1260.156,-0.003
1260.938,-0.051
1261.719,-0.051
1262.5,-0.003
1263.281,-0.051
1264.063,-0.1
1264.844,-0.003
1265.625,0.045
1266.406,-0.051
1267.188,-0.003
1267.969,-0.1
1268.75,-0.003
1269.531,0.045
1270.313,-0.051
1271.094,-0.003
1271.875,-0.148
1272.656,-0.051
1273.438,0.094
1274.219,-0.051
1275,-0.051
1275.781,-0.1
1276.563,-0.051
1277.344,0.045
1278.125,-0.003
1278.906,-0.051
1279.688,0.045
1280.469,0.045
1281.25,-0.003
1282.031,0.045
1282.813,-0.051
1283.594,-0.003
1284.375,-0.003
1285.156,-0.051
1285.938,0.045
1286.719,0.045
1287.5,-0.051
1288.281,-0.051
1289.063,0.045
1289.844,-0.003
1290.625,-0.051
1291.406,0.045
1292.188,-0.003
1292.969,-0.051
1293.75,0.045
1294.531,-0.003
1295.313,-0.148
1296.094,0.142
1296.875,0.094
1297.656,-0.051
1298.438,-0.003
1299.219,0.045
1300,-0.003
1300.781,-0.003
1301.563,0.142
1302.344,-0.051
1303.125,-0.003
1303.906,0.142
1304.688,-0.1
1305.469,0.045
1306.25,0.045
1307.031,-0.051
1307.813,0.045
1308.594,0.045
1309.375,0.045
1310.156,-0.1
1310.938,0.094
1311.719,0.191
1312.5,-0.1
1313.281,0.045
1314.063,0.094
1314.844,-0.003
1315.625,0.045
1316.406,0.045
1317.188,0.142
1317.969,0.045
1318.75,0.045
1319.531,0.239
1320.313,-0.051
1321.094,-0.003
1321.875,0.142
1322.656,-0.003
1323.438,0.094
1324.219,0.045
1325,-0.003
1325.781,0.142
1326.563,-0.003
1327.344,0.045
1328.125,0.142
1328.906,0.045
1329.688,0.045
1330.469,0.094
1331.25,0.045
1332.031,0.045
1332.813,0.094
1333.594,0.045
1334.375,0.045
1335.156,0.142
1335.938,0.094
1336.719,-0.003
1337.5,-0.003
1338.281,0.045
1339.063,-0.003
1339.844,0.045
1340.625,-0.003
1341.406,-0.003
1342.188,0.239
1342.969,-0.051
1343.75,-0.051
1344.531,0.094
1345.313,-0.003
1346.094,0.142
1346.875,-0.003
1347.656,-0.051
1348.438,0.094
1349.219,-0.003
1350,-0.051
1350.781,0.045
1351.563,-0.003
1352.344,-0.003
1353.125,0.094
1353.906,-0.003
1354.688,-0.003
1355.469,-0.003
1356.25,0.094
1357.031,-0.003
1357.813,-0.051
1358.594,0.094
1359.375,-0.1
1360.156,-0.003
1360.938,0.045
1361.719,-0.1
1362.5,0.142
1363.281,-0.051
1364.063,-0.051
1364.844,0.045
1365.625,-0.051
1366.406,0.094
1367.188,-0.051
1367.969,-0.051
1368.75,-0.051
1369.531,-0.003
1370.313,0.045
1371.094,-0.1
1371.875,-0.051
1372.656,-0.003
1373.438,-0.003
1374.219,-0.051
1375,-0.003
1375.781,-0.051
1376.563,-0.051
1377.344,0.045
1378.125,-0.003
1378.906,-0.051
1379.688,-0.1
1380.469,-0.003
1381.25,0.045
1382.031,-0.003
1382.813,-0.003
1383.594,-0.051
1384.375,-0.051
1385.156,-0.003
1385.938,-0.003
1386.719,-0.051
1387.5,-0.1
1388.281,-0.051
1389.063,0.045
1389.844,-0.003
1390.625,-0.148
1391.406,-0.003
1392.188,-0.051
1392.969,-0.1
1393.75,0.045
1394.531,-0.051
1395.313,-0.1
1396.094,-0.051
1396.875,0.045
1397.656,-0.051
1398.438,-0.051
1399.219,-0.003
1400,-0.051
1400.781,-0.051
1401.563,-0.003
1402.344,-0.051
1403.125,-0.003
1403.906,-0.051
1404.688,-0.148
1405.469,0.045
1406.25,-0.148
1407.031,-0.1
1407.813,-0.003
1408.594,-0.051
1409.375,0.045
1410.156,-0.1
1410.938,-0.148
1411.719,-0.003
1412.5,-0.1
1413.281,-0.1
1414.063,0.045
1414.844,-0.148
1415.625,-0.1
1416.406,0.094
1417.188,-0.1
1417.969,-0.148
1418.75,0.094
1419.531,-0.1
1420.313,-0.1
1421.094,0.045
1421.875,-0.148
1422.656,-0.1
1423.438,-0.051
1424.219,-0.1
1425,-0.003
1425.781,-0.003
1426.563,-0.051
1427.344,-0.003
1428.125,-0.1
1428.906,-0.148
1429.688,-0.003
1430.469,-0.1
1431.25,-0.148
1432.031,-0.1
1432.813,-0.1
1433.594,-0.003
1434.375,-0.1
1435.156,-0.051
1435.938,-0.051
1436.719,-0.1
1437.5,-0.1
1438.281,-0.1
1439.063,0.045
1439.844,-0.1
1440.625,-0.1
1441.406,-0.051
1442.188,-0.051
1442.969,-0.003
1443.75,-0.1
1444.531,-0.051
1445.313,-0.003
1446.094,-0.051
1446.875,-0.051
1447.656,-0.051
1448.438,-0.051
1449.219,-0.1
1450,-0.003
1450.781,-0.051
1451.563,-0.1
1452.344,-0.003
1453.125,-0.051
1453.906,-0.003
1454.688,-0.051
1455.469,-0.1
1456.25,-0.003
1457.031,-0.003
1457.813,-0.051
1458.594,-0.1
1459.375,-0.003
1460.156,-0.051
1460.938,0.045
1461.719,-0.051
1462.5,-0.003
1463.281,0.094
1464.063,-0.197
1464.844,-0.003
1465.625,0.142
1466.406,-0.051
1467.188,-0.051
1467.969,-0.003
1468.75,0.045
1469.531,0.045
1470.313,-0.051
1471.094,-0.003
1471.875,0.045
1472.656,-0.1
1473.438,0.045
1474.219,0.142
1475,-0.003
1475.781,-0.051
1476.563,0.045
1477.344,0.094
1478.125,0.045
1478.906,0.045
1479.688,0.045
1480.469,0.094
1481.25,0.142
1482.031,0.045
1482.813,0.142
1483.594,0.045
1484.375,0.045
1485.156,0.094
1485.938,0.045
1486.719,0.094
1487.5,0.094
1488.281,0.045
1489.063,0.142
1489.844,0.142
1490.625,0.045
1491.406,0.142
1492.188,0.094
1492.969,0.045
1493.75,0.142
1494.531,0.239
1495.313,0.094
1496.094,0.094
1496.875,0.094
1497.656,0.142
1498.438,0.142
1499.219,0.045
1500,0.191
1500.781,0.142
1501.563,-0.051
1502.344,0.191
1503.125,0.094
1503.906,0.045
1504.688,0.094
1505.469,0.094
1506.25,0.094
1507.031,0.142
1507.813,0.142
1508.594,0.045
1509.375,-0.003
1510.156,0.142
1510.938,0.094
1511.719,0.045
1512.5,0.045
1513.281,0.094
1514.063,0.094
1514.844,0.045
1515.625,0.094
1516.406,0.045
1517.188,-0.003
1517.969,0.094
1518.75,-0.003
1519.531,0.094
1520.313,0.094
1521.094,-0.1
1521.875,0.045
1522.656,-0.003
1523.438,0.094
1524.219,-0.1
1525,-0.051
1525.781,0.142
1526.563,-0.148
1527.344,-0.003
1528.125,-0.003
1528.906,-0.051
1529.688,-0.003
1530.469,-0.051
1531.25,-0.003
1532.031,-0.003
1532.813,-0.051
1533.594,-0.003
1534.375,-0.051
1535.156,-0.051
1535.938,0.045
1536.719,-0.051
1537.5,0.045
1538.281,-0.1
1539.063,-0.197
1539.844,0.045
1540.625,-0.051
1541.406,-0.003
1542.188,-0.1
1542.969,-0.148
1543.75,0.045
1544.531,-0.051
1545.313,-0.003
1546.094,-0.1
1546.875,-0.1
1547.656,-0.003
1548.438,-0.1
1549.219,-0.003
1550,-0.1
1550.781,-0.1
1551.563,-0.003
1552.344,-0.1
1553.125,-0.1
1553.906,-0.051
1554.688,-0.003
1555.469,-0.051
1556.25,-0.003
1557.031,-0.051
1557.813,-0.051
1558.594,-0.003
1559.375,-0.1
1560.156,-0.003
1560.938,-0.051
1561.719,-0.148
1562.5,-0.003
1563.281,-0.003
1564.063,-0.051
1564.844,-0.1
1565.625,-0.051
1566.406,-0.003
1567.188,-0.051
1567.969,-0.1
1568.75,-0.003
1569.531,-0.003
1570.313,-0.051
1571.094,-0.1
1571.875,-0.1
1572.656,-0.051
1573.438,-0.051
1574.219,-0.051
1575,0.045
1575.781,-0.148
1576.563,-0.148
1577.344,0.045
1578.125,-0.051
1578.906,-0.051
1579.688,-0.051
1580.469,-0.1
1581.25,-0.051
1582.031,-0.003
1582.813,-0.003
1583.594,-0.1
1584.375,-0.051
1585.156,-0.1
1585.938,-0.1
1586.719,-0.003
1587.5,-0.1
1588.281,-0.1
1589.063,-0.1
1589.844,-0.1
1590.625,-0.1
1591.406,-0.051
1592.188,-0.1
1592.969,-0.1
1593.75,-0.1
1594.531,-0.148
1595.313,-0.051
1596.094,-0.051
1596.875,-0.148
1597.656,-0.003
1598.438,-0.003
1599.219,-0.197

Machine Name,P29201A
Point Name,29VT-2007X
Wf Amp,7.945
Number of Revs,8
X-Axis Unit,ms
Y-Axis Unit,µm 
Sample Speed, 3961 rpm
Sample Status,Valid
Timestamp,8/27/2023 11:37:13 AM
Variable,Disp Wf(256X/8revs).29KT-2014A
X-Axis Value,Y-Axis Value
0,-1.721
0.059,-1.624
0.118,-2.69
0.178,-2.69
0.237,-2.98
0.296,-3.223
0.355,-1.866
0.414,-2.787
0.473,-1.963
0.533,-2.496
0.592,-2.69
0.651,-2.302
0.71,-2.399
0.769,-1.818
0.828,-2.011
0.888,-1.236
0.947,-1.915
1.006,-1.575
1.065,-1.333
1.124,-2.108
1.183,-0.897
1.243,-1.382
1.302,-1.139
1.361,-0.946
1.42,-1.042
1.479,-1.091
1.538,-1.624
1.598,-1.188
1.657,-2.011
1.716,-0.849
1.775,-1.188
1.834,-0.994
1.893,0.459
1.953,-0.558
2.012,-0.219
2.071,-0.752
2.13,-1.236
2.189,-1.575
2.248,-1.818
2.308,-1.672
2.367,-2.108
2.426,-1.672
2.485,-3.029
2.544,-2.787
2.604,-2.593
2.663,-3.223
2.722,-2.108
2.781,-2.06
2.84,-0.655
2.899,-0.122
2.959,0.314
3.018,0.169
3.077,-0.316
3.136,-0.122
3.195,-1.382
3.254,-0.364
3.314,-0.607
3.373,-0.461
3.432,0.266
3.491,-0.558
3.55,0.072
3.609,-1.091
3.669,-1.188
3.728,-1.672
3.787,-1.091
3.846,-0.655
3.905,-0.703
3.964,0.266
4.024,-1.43
4.083,-0.897
4.142,-1.091
4.201,-1.915
4.26,-1.042
4.319,-1.818
4.379,-0.994
4.438,-1.042
4.497,-0.51
4.556,-0.8
4.615,-0.316
4.674,0.411
4.734,-0.849
4.793,0.459
4.852,-0.316
4.911,-0.51
4.97,0.072
5.03,0.314
5.089,0.75
5.148,0.266
5.207,0.508
5.266,-0.122
5.325,0.653
5.385,0.508
5.444,0.169
5.503,1.622
5.562,0.653
5.621,1.38
5.68,0.992
5.74,0.75
5.799,0.798
5.858,0.362
5.917,0.266
5.976,-0.219
6.035,0.75
6.095,0.169
6.154,0.605
6.213,1.138
6.272,-0.17
6.331,0.992
6.39,0.411
6.45,1.428
6.509,1.283
6.568,1.331
6.627,1.864
6.686,1.234
6.745,1.574
6.805,0.314
6.864,1.089
6.923,0.556
6.982,0.362
7.041,1.428
7.1,0.847
7.16,1.671
7.219,0.895
7.278,0.508
7.337,0.459
7.396,0.992
7.456,1.816
7.515,1.477
7.574,2.736
7.633,1.864
7.692,2.736
7.751,2.833
7.811,1.913
7.87,2.591
7.929,1.671
7.988,2.155
8.047,2.107
8.106,2.736
8.166,2.252
8.225,1.816
8.284,2.203
8.343,1.089
8.402,2.397
8.461,1.671
8.521,1.525
8.58,2.107
8.639,1.622
8.698,2.397
8.757,1.767
8.816,2.736
8.876,2.107
8.935,2.639
8.994,2.882
9.053,2.639
9.112,3.802
9.171,2.397
9.231,3.124
9.29,3.075
9.349,2.639
9.408,3.075
9.467,2.397
9.526,3.172
9.586,2.639
9.645,3.415
9.704,2.591
9.763,2.639
9.822,2.397
9.882,1.089
9.941,2.058
10,1.283
10.059,1.719
10.118,2.203
10.177,2.155
10.237,2.785
10.296,2.3
10.355,2.446
10.414,1.477
10.473,2.058
10.532,1.186
10.592,0.411
10.651,1.428
10.71,0.217
10.769,1.525
10.828,1.671
10.887,1.574
10.947,1.283
11.006,0.847
11.065,1.38
11.124,1.041
11.183,2.349
11.242,1.38
11.302,1.38
11.361,1.38
11.42,0.023
11.479,1.138
11.538,0.169
11.597,0.798
11.657,0.605
11.716,0.847
11.775,0.75
11.834,0.459
11.893,0.702
11.952,-0.267
12.012,0.556
12.071,0.072
12.13,0.169
12.189,0.847
12.248,-0.17
12.307,0.169
12.367,-0.461
12.426,-0.074
12.485,-0.461
12.544,-0.607
12.603,-0.413
12.663,-0.219
12.722,0.798
12.781,-0.51
12.84,0.169
12.899,-0.558
12.958,-1.188
13.018,-0.461
13.077,-1.188
13.136,-0.219
13.195,-0.074
13.254,-0.51
13.313,-1.624
13.373,-1.721
13.432,-0.946
13.491,-2.06
13.55,-0.849
13.609,-1.672
13.668,-1.382
13.728,-0.946
13.787,-1.285
13.846,-0.994
13.905,-1.624
13.964,-1.042
14.023,-1.624
14.083,-0.897
14.142,-1.236
14.201,-0.946
14.26,0.653
14.319,-1.091
14.378,-0.8
14.438,-1.575
14.497,-2.011
14.556,-1.624
14.615,-2.302
14.674,-1.479
14.733,-1.721
14.793,-0.994
14.852,-1.963
14.911,-1.963
14.97,-1.479
15.029,-2.205
15.089,-1.091
15.148,-1.963
15.207,-1.672
15.266,-1.672
15.325,-2.302
15.384,-2.593
15.444,-3.077
15.503,-2.399
15.562,-3.368
15.621,-2.254
15.68,-2.593
15.739,-2.302
15.799,-1.188
15.858,-2.302
15.917,-1.333
15.976,-1.43
16.035,-1.769
16.094,-2.205
16.154,-2.205
16.213,-1.527
16.272,-1.382
16.331,-0.316
16.39,-1.236
16.449,-0.8
16.509,-0.703
16.568,-1.915
16.627,-0.994
16.686,-1.818
16.745,-1.091
16.804,-0.994
16.864,-0.897
16.923,-1.042
16.982,-0.8
17.041,-0.025
17.1,-1.091
17.159,-0.074
17.219,-0.946
17.278,-1.285
17.337,-0.897
17.396,-1.818
17.455,-1.091
17.515,-2.011
17.574,-2.351
17.633,-3.174
17.692,-2.98
17.751,-2.932
17.81,-2.98
17.87,-1.333
17.929,-1.866
17.988,-0.413
18.047,0.023
18.106,-0.655
18.165,0.169
18.225,-0.51
18.284,-0.461
18.343,-0.752
18.402,-0.413
18.461,-0.364
18.52,-0.316
18.58,-0.074
18.639,-1.091
18.698,-0.074
18.757,-1.575
18.816,-1.575
18.875,-0.946
18.935,-1.188
18.994,-0.461
19.053,-0.849
19.112,-0.655
19.171,-1.769
19.23,-1.527
19.29,-1.285
19.349,-1.479
19.408,-0.461
19.467,-1.672
19.526,-0.655
19.585,-0.655
19.645,-1.188
19.704,-0.703
19.763,-0.655
19.822,0.023
19.881,-0.267
19.941,0.605
20,-0.316
20.059,-0.607
20.118,-0.219
20.177,-0.703
20.236,0.798
20.296,-0.219
20.355,0.072
20.414,0.314
20.473,0.411
20.532,0.847
20.591,0.12
20.651,0.556
20.71,-0.316
20.769,1.089
20.828,0.508
20.887,0.362
20.946,1.186
21.006,-0.074
21.065,0.217
21.124,-0.267
21.183,-0.364
21.242,-0.219
21.301,-0.025
21.361,0.556
21.42,0.217
21.479,1.331
21.538,0.411
21.597,1.138
21.656,1.331
21.716,0.459
21.775,1.525
21.834,0.653
21.893,1.186
21.952,0.992
22.011,1.138
22.071,0.556
22.13,0.217
22.189,0.895
22.248,0.023
22.307,1.234
22.367,0.314
22.426,0.411
22.485,1.38
22.544,0.702
22.603,1.864
22.662,1.477
22.722,1.961
22.781,1.719
22.84,2.01
22.899,2.494
22.958,2.252
23.017,3.269
23.077,1.767
23.136,2.543
23.195,2.591
23.254,2.107
23.313,2.3
23.372,1.671
23.432,2.252
23.491,2.155
23.55,2.833
23.609,2.349
23.668,2.01
23.727,2.203
23.787,0.702
23.846,2.3
23.905,2.01
23.964,2.736
24.023,2.833
24.082,2.543
24.142,3.221
24.201,2.882
24.26,2.688
24.319,1.864
24.378,2.833
24.437,2.688
24.497,2.446
24.556,3.657
24.615,2.639
24.674,3.511
24.733,2.882
24.793,2.591
24.852,2.93
24.911,2.107
24.97,2.494
25.029,1.767
25.088,2.736
25.148,1.816
25.207,1.864
25.266,2.349
25.325,1.574
25.384,2.882
25.443,1.913
25.503,2.397
25.562,2.252
25.621,1.961
25.68,1.428
25.739,0.411
25.798,0.605
25.858,-0.17
25.917,1.38
25.976,1.428
26.035,1.622
26.094,2.01
26.153,1.089
26.213,1.816
26.272,1.525
26.331,1.525
26.39,1.38
26.449,1.331
26.508,1.477
26.568,0.895
26.627,1.913
26.686,0.702
26.745,1.186
26.804,1.38
26.863,0.266
26.923,1.089
26.982,0.508
27.041,1.089
27.1,0.556
27.159,1.089
27.219,0.895
27.278,0.411
27.337,0.702
27.396,-0.849
27.455,0.12
27.514,-0.655
27.574,-0.074
27.633,0.459
27.692,-0.558
27.751,0.217
27.81,0.023
27.869,0.459
27.929,-0.655
27.988,-0.074
28.047,-0.461
28.106,-0.849
28.165,0.459
28.224,-0.8
28.284,0.072
28.343,0.023
28.402,-1.091
28.461,-1.333
28.52,-2.06
28.579,-1.43
28.639,-1.672
28.698,-0.607
28.757,-1.285
28.816,-1.188
28.875,-1.236
28.934,-2.351
28.994,-1.285
29.053,-2.496
29.112,-1.769
29.171,-1.382
29.23,-1.479
29.289,-1.188
29.349,-1.188
29.408,-0.558
29.467,-2.06
29.526,-1.382
29.585,-1.915
29.645,-2.205
29.704,-1.236
29.763,-2.496
29.822,-1.43
29.881,-1.575
29.94,-1.818
30,-2.108
30.059,-2.302
30.118,-1.818
30.177,-2.06
30.236,-0.849
30.295,-1.866
30.355,-1.382
30.414,-1.672
30.473,-3.368
30.532,-2.738
30.591,-3.271
30.65,-2.544
30.71,-2.351
30.769,-2.302
30.828,-2.302
30.887,-2.69
30.946,-1.963
31.005,-3.077
31.065,-1.575
31.124,-2.06
31.183,-2.011
31.242,-1.527
31.301,-2.06
31.36,-1.285
31.42,-1.527
31.479,-1.236
31.538,-1.285
31.597,-1.139
31.656,-1.236
31.715,-1.672
31.775,-0.607
31.834,-1.672
31.893,-0.8
31.952,-1.042
32.011,-1.866
32.07,-0.849
32.13,-1.236
32.189,-0.219
32.248,-0.074
32.307,0.072
32.366,-0.607
32.426,-0.994
32.485,-1.042
32.544,-2.302
32.603,-1.382
32.662,-2.544
32.721,-2.593
32.781,-2.399
32.84,-3.32
32.899,-2.69
32.958,-2.932
33.017,-2.108
33.076,-2.254
33.136,-1.042
33.195,-0.558
33.254,-0.413
33.313,0.653
33.372,-0.655
33.431,-0.219
33.491,-0.752
33.55,-0.994
33.609,-0.607
33.668,-0.849
33.727,-0.219
33.786,-0.413
33.846,0.362
33.905,-1.042
33.964,-1.042
34.023,-0.752
34.082,-1.818
34.141,-0.074
34.201,-0.752
34.26,-0.413
34.319,-0.8
34.378,-1.236
34.437,-0.8
34.496,-1.042
34.556,-1.139
34.615,-2.108
34.674,-1.042
34.733,-0.946
34.792,-1.091
34.852,-0.074
34.911,-0.752
34.97,0.605
35.029,-0.025
35.088,-0.17
35.147,-0.17
35.207,-0.558
35.266,-0.219
35.325,-0.122
35.384,1.331
35.443,0.459
35.502,0.459
35.562,0.702
35.621,-0.219
35.68,0.944
35.739,0.072
35.798,0.605
35.857,0.895
35.917,1.089
35.976,0.798
36.035,0.702
36.094,1.138
36.153,-0.267
36.212,0.411
36.272,-0.267
36.331,0.023
36.39,0.944
36.449,0.12
36.508,1.089
36.567,0.411
36.627,0.411
36.686,0.459
36.745,0.847
36.804,0.992
36.863,0.798
36.922,2.01
36.982,0.944
37.041,1.671
37.1,1.186
37.159,0.169
37.218,0.508
37.278,0.072
37.337,0.895
37.396,0.847
37.455,1.283
37.514,0.895
37.573,0.653
37.633,0.895
37.692,-0.074
37.751,1.671
37.81,1.234
37.869,1.622
37.928,2.494
37.988,2.203
38.047,2.639
38.106,2.155
38.165,2.252
38.224,1.525
38.283,2.058
38.343,1.864
38.402,1.719
38.461,2.882
38.52,1.525
38.579,2.155
38.638,2.107
38.698,1.864
38.757,2.203
38.816,1.234
38.875,1.477
38.934,1.428
38.993,2.349
39.053,1.816
39.112,2.252
39.171,2.591
39.23,1.574
39.289,2.93
39.348,2.155
39.408,2.397
39.467,2.688
