Machine Name,P29201A
942.969,-0.106
943.75,0.039
944.531,0.282
945.313,-0.106
946.094,-0.154
946.875,-0.154
947.656,-0.057
948.438,0.233
949.219,0.088
950,0.088
950.781,-0.251
951.563,-0.106
952.344,0.185
953.125,0.088
953.906,0.136
954.688,-0.154
955.469,-0.057
956.25,0.039
957.031,0.039
957.813,-0.009
958.594,-0.154
959.375,0.039
960.156,-0.057
960.938,0.136
961.719,0.136
962.5,-0.106
963.281,-0.057
964.063,-0.154
964.844,-0.009
965.625,0.088
966.406,0.088
967.188,-0.203
967.969,-0.106
968.75,0.185
969.531,-0.057
970.313,0.088
971.094,-0.154
971.875,-0.203
972.656,0.185
973.438,0.039
974.219,0.185
975,-0.154
975.781,-0.251
976.563,0.185
977.344,-0.106
978.125,0.185
978.906,-0.057
979.688,-0.3
980.469,0.282
981.25,0.088
982.031,0.185
982.813,-0.057
983.594,-0.251
984.375,0.039
985.156,-0.009
985.938,0.185
986.719,-0.009
987.5,-0.3
988.281,-0.057
989.063,0.136
989.844,0.088
990.625,-0.009
991.406,-0.106
992.188,-0.154
992.969,0.088
993.75,0.233
994.531,-0.009
995.313,-0.154
996.094,-0.3
996.875,-0.009
997.656,0.185
998.438,0.136
999.219,-0.009
1000,-0.203
1000.781,0.185
1001.563,0.136
1002.344,0.088
1003.125,0.088
1003.906,-0.251
1004.688,-0.009
1005.469,0.039
1006.25,-0.009
1007.031,-0.009
1007.813,-0.057
1008.594,-0.057
1009.375,-0.106
1010.156,0.136
1010.938,0.136
1011.719,-0.106
1012.5,-0.106
1013.281,-0.057
1014.063,0.088
1014.844,0.088
1015.625,-0.106
1016.406,-0.203
1017.188,-0.009
1017.969,0.233
1018.75,0.136
1019.531,-0.009
1020.313,-0.057
1021.094,-0.057
1021.875,0.136
1022.656,0.088
1023.438,-0.009
1024.219,-0.154
1025,-0.154
1025.781,0.088
1026.563,0.233
1027.344,-0.057
1028.125,-0.203
1028.906,-0.009
1029.688,0.039
1030.469,0.088
1031.25,0.088
1032.031,-0.106
1032.813,-0.106
1033.594,-0.009
1034.375,0.088
1035.156,0.185
1035.938,-0.057
1036.719,-0.3
1037.5,-0.009
1038.281,0.233
1039.063,0.136
1039.844,-0.009
1040.625,-0.106
1041.406,-0.154
1042.188,0.185
1042.969,0.136
1043.75,-0.154
1044.531,0.039
1045.313,-0.203
1046.094,0.039
1046.875,0.233
1047.656,-0.009
1048.438,-0.057
1049.219,-0.203
1050,0.039
1050.781,0.039
1051.563,0.136
1052.344,0.039
1053.125,-0.106
1053.906,0.088
1054.688,0.136
1055.469,0.136
1056.25,-0.154
1057.031,-0.009
1057.813,-0.106
1058.594,-0.009
1059.375,0.379
1060.156,-0.203
1060.938,-0.106
1061.719,-0.009
1062.5,-0.154
1063.281,0.33
1064.063,-0.009
1064.844,-0.106
1065.625,-0.009
1066.406,-0.057
1067.188,0.136
1067.969,0.136
1068.75,-0.203
1069.531,-0.106
1070.313,0.088
1071.094,0.088
1071.875,0.185
1072.656,-0.057
1073.438,-0.057
1074.219,-0.009
1075,-0.009
1075.781,0.282
1076.563,-0.057
1077.344,-0.106
1078.125,-0.057
1078.906,-0.106
1079.688,0.379
1080.469,-0.106
1081.25,-0.3
1082.031,-0.057
1082.813,-0.106
1083.594,0.379
1084.375,0.088
1085.156,-0.203
1085.938,-0.057
1086.719,-0.106
1087.5,0.185
1088.281,-0.009
1089.063,-0.057
1089.844,-0.106
1090.625,-0.106
1091.406,0.136
1092.188,0.233
1092.969,-0.009
1093.75,-0.251
1094.531,-0.009
1095.313,0.088
1096.094,0.185
1096.875,0.088
1097.656,-0.251
1098.438,-0.106
1099.219,0.136
1100,0.039
1100.781,0.039
1101.563,-0.057
1102.344,-0.154
1103.125,0.039
1103.906,0.233
1104.688,0.039
1105.469,-0.154
1106.25,-0.009
1107.031,-0.057
1107.813,0.136
1108.594,0.136
1109.375,-0.057
1110.156,-0.154
1110.938,-0.154
1111.719,0.282
1112.5,0.088
1113.281,-0.057
1114.063,0.136
1114.844,-0.251
1115.625,0.039
1116.406,0.282
1117.188,-0.154
1117.969,0.039
1118.75,-0.106
1119.531,-0.154
1120.313,0.282
1121.094,0.185
1121.875,-0.203
1122.656,-0.251
1123.438,-0.009
1124.219,0.185
1125,0.282
1125.781,-0.154
1126.563,-0.203
1127.344,0.088
1128.125,-0.009
1128.906,-0.009
1129.688,0.088
1130.469,-0.154
1131.25,-0.203
1132.031,0.185
1132.813,0.136
1133.594,-0.009
1134.375,-0.154
1135.156,-0.154
1135.938,0.185
1136.719,0.039
1137.5,-0.009
1138.281,-0.057
1139.063,-0.154
1139.844,-0.009
1140.625,0.185
1141.406,0.088
1142.188,-0.057
1142.969,-0.203
1143.75,0.039
1144.531,0.282
1145.313,-0.057
1146.094,-0.009
1146.875,-0.106
1147.656,-0.251
1148.438,0.185
1149.219,0.088
1150,-0.106
1150.781,-0.009
1151.563,-0.203
1152.344,0.088
1153.125,0.185
1153.906,-0.106
1154.688,-0.009
1155.469,-0.057
1156.25,-0.106
1157.031,0.136
1157.813,0.136
1158.594,-0.009
1159.375,-0.203
1160.156,-0.057
1160.938,0.33
1161.719,0.185
1162.5,-0.106
1163.281,-0.154
1164.063,-0.057
1164.844,0.136
1165.625,0.136
1166.406,-0.009
1167.188,-0.154
1167.969,-0.106
1168.75,-0.009
1169.531,0.039
1170.313,-0.009
1171.094,-0.057
1171.875,-0.154
1172.656,-0.009
1173.438,0.185
1174.219,0.088
1175,-0.057
1175.781,-0.203
1176.563,-0.009
1177.344,0.136
1178.125,0.088
1178.906,-0.057
1179.688,-0.106
1180.469,-0.057
1181.25,0.136
1182.031,0.185
1182.813,-0.009
1183.594,-0.203
1184.375,-0.203
1185.156,-0.009
1185.938,0.282
1186.719,-0.057
1187.5,-0.203
1188.281,-0.009
1189.063,-0.106
1189.844,0.136
1190.625,0.039
1191.406,-0.203
1192.188,-0.154
1192.969,0.088
1193.75,0.233
1194.531,-0.106
1195.313,-0.057
1196.094,-0.057
1196.875,-0.009
1197.656,0.136
1198.438,0.039
1199.219,0.088
1200,-0.203
1200.781,-0.057
1201.563,0.233
1202.344,0.039
1203.125,-0.057
1203.906,-0.057
1204.688,-0.057
1205.469,0.039
1206.25,0.185
1207.031,-0.009
1207.813,-0.203
1208.594,-0.057
1209.375,0.136
1210.156,0.039
1210.938,0.039
1211.719,-0.057
1212.5,-0.203
1213.281,-0.057
1214.063,0.185
1214.844,0.088
1215.625,-0.106
1216.406,-0.057
1217.188,-0.009
1217.969,0.136
1218.75,0.088
1219.531,-0.057
1220.313,-0.203
1221.094,-0.106
1221.875,0.039
1222.656,0.136
1223.438,0.185
1224.219,-0.154
1225,-0.203
1225.781,0.039
1226.563,0.282
1227.344,0.136
1228.125,-0.203
1228.906,-0.057
1229.688,-0.057
1230.469,0.136
1231.25,0.088
1232.031,-0.203
1232.813,-0.154
1233.594,-0.057
1234.375,0.233
1235.156,0.136
1235.938,-0.106
1236.719,-0.106
1237.5,-0.106
1238.281,0.039
1239.063,0.233
1239.844,-0.009
1240.625,-0.251
1241.406,-0.009
1242.188,-0.009
1242.969,0.185
1243.75,0.039
1244.531,-0.203
1245.313,0.039
1246.094,0.039
1246.875,0.185
1247.656,0.088
1248.438,-0.251
1249.219,-0.057
1250,0.088
1250.781,-0.009
1251.563,0.088
1252.344,0.088
1253.125,-0.251
1253.906,0.088
1254.688,0.088
1255.469,0.039
1256.25,0.136
1257.031,-0.3
1257.813,-0.106
1258.594,0.136
1259.375,0.088
1260.156,-0.106
1260.938,-0.154
1261.719,0.039
1262.5,-0.009
1263.281,0.136
1264.063,0.185
1264.844,-0.009
1265.625,-0.203
1266.406,-0.106
1267.188,0.33
1267.969,0.136
1268.75,-0.106
1269.531,-0.154
1270.313,-0.057
1271.094,0.088
1271.875,0.185
1272.656,0.088
1273.438,-0.203
1274.219,-0.009
1275,0.088
1275.781,0.136
1276.563,0.088
1277.344,-0.154
1278.125,-0.251
1278.906,0.088
1279.688,0.233
1280.469,0.039
1281.25,-0.057
1282.031,-0.154
1282.813,-0.057
1283.594,0.233
1284.375,0.185
1285.156,-0.154
1285.938,-0.203
1286.719,-0.057
1287.5,0.136
1288.281,0.185
1289.063,-0.106
1289.844,-0.106
1290.625,-0.106
1291.406,0.039
1292.188,0.282
1292.969,0.039
1293.75,-0.154
1294.531,-0.106
1295.313,0.088
1296.094,0.088
1296.875,-0.057
1297.656,-0.203
1298.438,-0.057
1299.219,0.039
1300,0.185
1300.781,0.233
1301.563,-0.203
1302.344,-0.251
1303.125,0.039
1303.906,0.185
1304.688,0.136
1305.469,-0.106
1306.25,-0.154
1307.031,-0.009
1307.813,0.039
1308.594,0.136
1309.375,-0.009
1310.156,-0.154
1310.938,-0.057
1311.719,0.136
1312.5,0.282
1313.281,-0.057
1314.063,-0.057
1314.844,-0.154
1315.625,-0.203
1316.406,0.282
1317.188,-0.106
1317.969,-0.154
1318.75,-0.009
1319.531,-0.009
1320.313,0.233
1321.094,0.136
1321.875,-0.009
1322.656,-0.203
1323.438,-0.057
1324.219,0.233
1325,0.088
1325.781,0.039
1326.563,-0.251
1327.344,-0.154
1328.125,0.088
1328.906,0.136
1329.688,0.088
1330.469,-0.106
1331.25,-0.057
1332.031,-0.057
1332.813,0.185
1333.594,0.039
1334.375,-0.3
1335.156,-0.106
1335.938,-0.009
1336.719,0.039
1337.5,0.088
1338.281,-0.009
1339.063,-0.106
1339.844,-0.057
1340.625,0.282
1341.406,0.185
1342.188,-0.106
1342.969,-0.251
1343.75,-0.057
1344.531,0.088
1345.313,0.039
1346.094,0.088
1346.875,-0.3
1347.656,-0.106
1348.438,0.136
1349.219,0.088
1350,0.233
1350.781,-0.203
1351.563,-0.154
1352.344,0.039
1353.125,0.088
1353.906,0.136
1354.688,-0.251
1355.469,-0.154
1356.25,-0.057
1357.031,0.185
1357.813,0.185
1358.594,-0.203
1359.375,0.039
1360.156,-0.106
1360.938,0.136
1361.719,0.282
1362.5,-0.203
1363.281,-0.106
1364.063,-0.057
1364.844,0.039
1365.625,0.185
1366.406,-0.009
1367.188,-0.154
1367.969,-0.106
1368.75,-0.009
1369.531,0.136
1370.313,0.088
1371.094,-0.057
1371.875,-0.057
1372.656,-0.057
1373.438,0.088
1374.219,0.136
1375,-0.154
1375.781,-0.106
1376.563,0.039
1377.344,0.039
1378.125,0.233
1378.906,-0.009
1379.688,-0.154
1380.469,-0.106
1381.25,0.039
1382.031,0.33
1382.813,0.039
1383.594,-0.3
1384.375,-0.106
1385.156,0.136
1385.938,0.136
1386.719,-0.106
1387.5,-0.009
1388.281,-0.154
1389.063,-0.154
1389.844,0.33
1390.625,0.039
1391.406,-0.154
1392.188,-0.154
1392.969,-0.057
1393.75,0.33
1394.531,0.039
1395.313,-0.057
1396.094,-0.106
1396.875,-0.057
1397.656,0.282
1398.438,0.088
1399.219,-0.009
1400,-0.154
1400.781,-0.057
1401.563,-0.009
1402.344,0.136
1403.125,0.039
1403.906,-0.203
1404.688,-0.009
1405.469,-0.106
1406.25,0.282
1407.031,0.136
1407.813,-0.251
1408.594,-0.057
1409.375,-0.009
1410.156,0.185
1410.938,0.136
1411.719,-0.154
1412.5,-0.154
1413.281,-0.009
1414.063,0.185
1414.844,0.039
1415.625,-0.106
1416.406,0.039
1417.188,-0.154
1417.969,0.136
1418.75,0.185
1419.531,0.039
1420.313,-0.154
1421.094,-0.203
1421.875,0.088
1422.656,0.136
1423.438,0.233
1424.219,-0.106
1425,-0.106
1425.781,0.039
1426.563,0.039
1427.344,0.233
1428.125,-0.203
1428.906,-0.106
1429.688,-0.009
1430.469,-0.009
1431.25,0.33
1432.031,0.039
1432.813,-0.251
1433.594,-0.057
1434.375,0.039
1435.156,0.185
1435.938,0.136
1436.719,-0.154
1437.5,-0.203
1438.281,-0.009
1439.063,0.185
1439.844,0.039
1440.625,-0.251
1441.406,-0.057
1442.188,0.233
1442.969,0.136
1443.75,0.136
1444.531,-0.106
1445.313,-0.154
1446.094,0.088
1446.875,0.039
1447.656,0.136
1448.438,-0.009
1449.219,-0.251
1450,-0.057
1450.781,0.185
1451.563,0.136
1452.344,-0.106
1453.125,-0.009
1453.906,-0.154
1454.688,0.088
1455.469,0.282
1456.25,-0.154
1457.031,0.039
1457.813,-0.057
1458.594,-0.009
1459.375,0.185
1460.156,-0.106
1460.938,-0.057
1461.719,-0.057
1462.5,-0.009
1463.281,0.136
1464.063,0.136
1464.844,-0.009
1465.625,-0.251
1466.406,-0.106
1467.188,0.185
1467.969,0.088
1468.75,0.136
1469.531,-0.203
1470.313,-0.154
1471.094,0.233
1471.875,-0.009
1472.656,0.136
1473.438,-0.057
1474.219,-0.154
1475,-0.009
1475.781,0.039
1476.563,0.233
1477.344,-0.203
1478.125,-0.203
1478.906,0.039
1479.688,0.136
1480.469,0.233
1481.25,-0.106
1482.031,-0.106
1482.813,-0.057
1483.594,0.136
1484.375,0.185
1485.156,-0.057
1485.938,-0.203
1486.719,-0.106
1487.5,0.088
1488.281,0.088
1489.063,-0.009
1489.844,-0.154
1490.625,-0.154
1491.406,0.088
1492.188,0.282
1492.969,-0.009
1493.75,-0.251
1494.531,-0.106
1495.313,0.039
1496.094,0.088
1496.875,0.039
1497.656,-0.154
1498.438,-0.154
1499.219,-0.009
1500,0.039
1500.781,0.136
1501.563,-0.057
1502.344,-0.057
1503.125,-0.057
1503.906,0.088
1504.688,0.233
1505.469,-0.251
1506.25,-0.251
1507.031,-0.009
1507.813,-0.057
1508.594,0.136
1509.375,0.039
1510.156,-0.154
1510.938,-0.057
1511.719,-0.009
1512.5,0.185
1513.281,-0.106
1514.063,-0.106
1514.844,-0.009
1515.625,-0.009
1516.406,0.136
1517.188,-0.009
1517.969,0.039
1518.75,-0.3
1519.531,-0.009
1520.313,0.282
1521.094,0.039
1521.875,0.136
1522.656,-0.154
1523.438,-0.057
1524.219,0.088
1525,0.136
1525.781,0.088
1526.563,-0.251
1527.344,-0.106
1528.125,0.088
1528.906,0.088
1529.688,0.185
1530.469,-0.057
1531.25,-0.348
1532.031,-0.009
1532.813,0.33
1533.594,0.088
1534.375,-0.106
1535.156,-0.203
1535.938,-0.154
1536.719,0.233
1537.5,0.088
1538.281,-0.009
1539.063,-0.106
1539.844,-0.106
1540.625,0.185
1541.406,0.282
1542.188,0.088
1542.969,-0.251
1543.75,-0.154
1544.531,0.136
1545.313,0.233
1546.094,0.088
1546.875,-0.203
1547.656,-0.057
1548.438,0.039
1549.219,0.088
1550,0.185
1550.781,-0.251
1551.563,-0.154
1552.344,0.136
1553.125,0.039
1553.906,0.136
1554.688,0.039
1555.469,-0.203
1556.25,-0.106
1557.031,0.136
1557.813,0.185
1558.594,0.039
1559.375,-0.154
1560.156,-0.106
1560.938,0.233
1561.719,0.088
1562.5,-0.057
1563.281,0.039
1564.063,-0.251
1564.844,0.136
1565.625,0.185
1566.406,-0.009
1567.188,0.039
1567.969,-0.203
1568.75,0.136
1569.531,0.039
1570.313,-0.009
1571.094,0.136
1571.875,-0.203
1572.656,-0.106
1573.438,0.185
1574.219,0.088
1575,0.088
1575.781,-0.154
1576.563,-0.106
1577.344,0.039
1578.125,0.185
1578.906,0.039
1579.688,-0.3
1580.469,-0.057
1581.25,0.088
1582.031,0.088
1582.813,0.136
1583.594,-0.106
1584.375,-0.154
1585.156,0.088
1585.938,0.33
1586.719,0.088
1587.5,-0.154
1588.281,-0.106
1589.063,-0.057
1589.844,0.136
1590.625,0.136
1591.406,-0.154
1592.188,-0.057
1592.969,0.039
1593.75,0.136
1594.531,0.088
1595.313,-0.009
1596.094,-0.057
1596.875,-0.203
1597.656,0.088
1598.438,0.185
1599.219,-0.009

Machine Name,P29201A
Point Name,29VT-2003AY
Wf Amp,40.405
Number of Revs,8
X-Axis Unit,ms
Y-Axis Unit,µm 
Sample Speed, 3961 rpm
Sample Status,Valid
Timestamp,8/27/2023 11:37:13 AM
Variable,Disp Wf(256X/8revs).29KT-2014A
X-Axis Value,Y-Axis Value
0,15.138
0.059,15.041
0.118,15.186
0.178,15.38
0.237,15.331
0.296,14.799
0.355,15.041
0.414,15.138
0.473,15.089
0.533,15.089
0.592,15.186
0.651,15.428
0.71,15.428
0.769,15.525
0.828,15.961
0.888,16.01
0.947,15.913
1.006,15.719
1.065,15.671
1.124,15.767
1.183,15.283
1.243,15.186
1.302,15.477
1.361,15.428
1.42,15.138
1.479,14.799
1.538,14.508
1.598,14.653
1.657,14.75
1.716,15.525
1.775,15.089
1.834,14.605
1.893,14.072
1.953,15.041
2.012,15.235
2.071,15.283
2.13,13.975
2.189,13.684
2.248,13.781
2.308,14.556
2.367,14.217
2.426,13.927
2.485,12.764
2.544,12.473
2.604,12.667
2.663,13.49
2.722,13.006
2.781,12.715
2.84,11.892
2.899,12.473
2.959,12.425
3.018,13.49
3.077,12.909
3.136,12.715
3.195,11.262
3.254,11.456
3.314,11.456
3.373,12.037
3.432,11.262
3.491,10.971
3.55,9.905
3.609,9.809
3.669,9.082
3.728,9.469
3.787,9.324
3.846,9.276
3.905,7.725
3.964,8.064
4.024,7.871
4.083,9.276
4.142,8.016
4.201,7.435
4.26,5.933
4.319,6.563
4.379,5.933
4.438,6.611
4.497,5.255
4.556,3.995
4.615,1.815
4.674,2.009
4.734,1.718
4.793,2.251
4.852,0.991
4.911,0.846
4.97,-0.22
5.03,0.265
5.089,0.313
5.148,1.621
5.207,-0.075
5.266,-0.947
5.325,-2.255
5.385,-1.286
5.444,-1.625
5.503,-1.334
5.562,-3.369
5.621,-3.756
5.68,-5.646
5.74,-4.968
5.799,-5.452
5.858,-4.435
5.917,-6.13
5.976,-6.954
6.035,-8.068
6.095,-6.76
6.154,-6.76
6.213,-6.227
6.272,-6.954
6.331,-7.487
6.39,-8.407
6.45,-7.051
6.509,-6.276
6.568,-5.21
6.627,-6.179
6.686,-5.985
6.745,-6.566
6.805,-6.276
6.864,-8.311
6.923,-7.342
6.982,-7.923
7.041,-8.214
7.1,-10.2
7.16,-9.861
7.219,-10.394
7.278,-10.684
7.337,-12.961
7.396,-13.591
7.456,-14.076
7.515,-13.446
7.574,-14.56
7.633,-15.093
7.692,-16.062
7.751,-16.062
7.811,-16.401
7.87,-15.965
7.929,-16.643
7.988,-16.886
8.047,-18.291
8.106,-17.467
8.166,-17.273
8.225,-16.498
8.284,-17.225
8.343,-17.322
8.402,-18.533
8.461,-18.145
8.521,-18.097
8.58,-17.031
8.639,-17.128
8.698,-16.982
8.757,-17.515
8.816,-17.225
8.876,-17.515
8.935,-17.273
8.994,-17.225
9.053,-16.643
9.112,-16.982
9.171,-17.176
9.231,-18
9.29,-17.37
9.349,-17.661
9.408,-17.418
9.467,-17.612
9.526,-17.467
9.586,-17.854
9.645,-17.758
9.704,-17.661
9.763,-16.547
9.822,-16.837
9.882,-16.789
9.941,-17.031
10,-16.11
10.059,-15.529
10.118,-15.335
10.177,-15.432
10.237,-15.238
10.296,-15.19
10.355,-15.141
10.414,-14.899
10.473,-14.512
10.532,-14.948
10.592,-15.19
10.651,-14.802
10.71,-13.979
10.769,-13.785
10.828,-13.737
10.887,-13.494
10.947,-12.574
11.006,-12.089
11.065,-11.46
11.124,-11.411
11.183,-11.024
11.242,-11.072
11.302,-10.539
11.361,-9.667
11.42,-9.037
11.479,-8.94
11.538,-8.795
11.597,-8.02
11.657,-7.196
11.716,-6.857
11.775,-6.857
11.834,-6.712
11.893,-6.373
11.952,-5.84
12.012,-5.065
12.071,-4.193
12.13,-3.999
12.189,-4.435
12.248,-3.95
12.307,-2.885
12.367,-1.964
12.426,-1.819
12.485,-1.528
12.544,-1.431
12.603,-0.85
12.663,0.652
12.722,1.718
12.781,2.445
12.84,2.105
12.899,2.735
12.958,3.22
13.018,4.383
13.077,4.625
13.136,5.158
13.195,4.77
13.254,3.947
13.313,3.898
13.373,5.497
13.432,7.047
13.491,7.725
13.55,7.289
13.609,7.822
13.668,8.888
13.728,10.148
13.787,10.051
13.846,10.584
13.905,10.777
13.964,11.456
14.023,11.553
14.083,13.006
14.142,13.006
14.201,12.958
14.26,12.279
14.319,13.394
14.378,13.975
14.438,15.138
14.497,14.847
14.556,14.896
14.615,13.83
14.674,13.878
14.733,13.781
14.793,15.235
14.852,14.847
14.911,14.314
14.97,13.49
15.029,14.217
15.089,14.411
15.148,15.283
15.207,14.944
15.266,15.331
15.325,14.411
15.384,14.75
15.444,14.605
15.503,15.961
15.562,15.38
15.621,15.671
15.68,14.411
15.739,15.041
15.799,14.992
15.858,16.446
15.917,15.719
15.976,15.767
16.035,14.363
16.094,15.477
16.154,15.38
16.213,16.107
16.272,15.186
16.331,15.671
16.39,15.041
16.449,15.331
16.509,15.041
16.568,16.397
16.627,15.913
16.686,15.767
16.745,14.363
16.804,15.235
16.864,15.913
16.923,16.688
16.982,15.283
17.041,15.428
17.1,14.605
17.159,15.622
17.219,15.186
17.278,16.01
17.337,14.847
17.396,14.847
17.455,13.927
17.515,15.331
17.574,14.847
17.633,14.992
17.692,13.636
17.751,14.072
17.81,13.781
17.87,14.314
17.929,13.878
17.988,14.12
18.047,13.394
18.106,13.587
18.165,13.2
18.225,13.442
18.284,12.618
18.343,13.006
18.402,11.94
18.461,12.134
18.52,10.729
18.58,11.165
18.639,10.632
18.698,11.31
18.757,9.76
18.816,9.324
18.875,8.258
18.935,8.791
18.994,8.307
19.053,8.743
19.112,7.774
19.171,7.096
19.23,6.417
19.29,6.756
19.349,6.514
19.408,5.933
19.467,4.576
19.526,4.528
19.585,3.704
19.645,3.704
19.704,2.299
19.763,1.815
19.822,0.701
19.881,0.507
19.941,-0.317
20,0.071
20.059,-0.123
20.118,-0.075
20.177,-1.043
20.236,-0.704
20.296,-0.462
20.355,-1.14
20.414,-2.303
20.473,-2.206
20.532,-2.545
20.591,-3.272
20.651,-4.435
20.71,-4.774
20.769,-5.404
20.828,-5.937
20.887,-7.148
20.946,-7.487
21.006,-7.923
21.065,-7.826
21.124,-8.795
21.183,-9.037
21.242,-9.715
21.301,-9.57
21.361,-9.619
21.42,-9.376
21.479,-10.151
21.538,-10.684
21.597,-10.588
21.656,-9.861
21.716,-9.425
21.775,-9.183
21.834,-9.183
21.893,-9.183
21.952,-10.103
22.011,-11.072
22.071,-10.684
22.13,-10.345
22.189,-11.363
22.248,-11.896
22.307,-11.992
22.367,-11.944
22.426,-13.058
22.485,-14.173
22.544,-14.705
22.603,-14.802
22.662,-15.287
22.722,-15.674
22.781,-15.917
22.84,-16.45
22.899,-17.128
22.958,-17.031
23.017,-16.934
23.077,-17.467
23.136,-17.951
23.195,-18.436
23.254,-18.048
23.313,-17.951
23.372,-17.903
23.432,-17.758
23.491,-17.951
23.55,-18.872
23.609,-19.744
23.668,-19.066
23.727,-18
23.787,-18
23.846,-18.436
23.905,-18.484
23.964,-18.339
24.023,-18.436
24.082,-18.242
24.142,-18
24.201,-17.37
24.26,-17.758
24.319,-17.661
24.378,-17.661
24.437,-16.789
24.497,-17.079
24.556,-16.643
24.615,-16.547
24.674,-16.062
24.733,-16.353
24.793,-15.965
24.852,-15.578
24.911,-14.754
24.97,-15.045
25.029,-14.996
25.088,-14.851
25.148,-14.221
25.207,-13.397
25.266,-13.349
25.325,-13.979
25.384,-14.076
25.443,-14.415
25.503,-13.349
25.562,-13.155
25.621,-13.252
25.68,-14.802
25.739,-14.318
25.798,-14.173
25.858,-12.719
25.917,-12.913
25.976,-12.622
26.035,-13.446
26.094,-12.622
26.153,-12.332
26.213,-10.878
26.272,-11.169
26.331,-11.072
26.39,-11.896
26.449,-10.878
26.508,-10.345
26.568,-9.037
26.627,-9.425
26.686,-8.407
26.745,-8.747
26.804,-7.923
26.863,-7.778
26.923,-5.985
26.982,-6.034
27.041,-5.791
27.1,-6.373
27.159,-4.774
27.219,-4.193
27.278,-2.836
27.337,-3.466
27.396,-2.788
27.455,-3.369
27.514,-1.77
27.574,-1.431
27.633,-0.026
27.692,-0.704
27.751,-0.317
27.81,-0.075
27.869,1.912
27.929,2.251
27.988,3.365
28.047,2.881
28.106,3.462
28.165,3.074
28.224,4.673
28.284,4.964
28.343,5.594
28.402,3.753
28.461,4.286
28.52,4.286
28.579,6.611
28.639,6.708
28.698,8.307
28.757,8.452
28.816,9.13
28.875,8.597
28.934,10.002
28.994,10.584
29.053,12.086
29.112,11.746
29.171,12.425
29.23,11.843
29.289,12.812
29.349,12.812
29.408,14.072
29.467,13.781
29.526,14.023
29.585,13.733
29.645,15.331
29.704,15.428
29.763,15.477
29.822,14.169
29.881,14.896
29.94,14.75
30,15.525
30.059,14.847
30.118,15.574
30.177,14.944
30.236,15.089
30.295,14.556
30.355,15.331
30.414,15.235
30.473,15.671
30.532,14.799
30.591,14.75
30.65,14.169
30.71,14.992
30.769,15.235
30.828,15.235
30.887,14.363
30.946,14.605
31.005,14.75
31.065,15.525
31.124,15.235
31.183,15.816
31.242,14.896
31.301,15.041
31.36,14.363
31.42,15.38
31.479,15.331
31.538,15.138
31.597,14.12
31.656,14.702
31.715,14.992
31.775,15.38
31.834,14.411
31.893,14.169
31.952,14.508
32.011,14.896
32.07,14.944
32.13,14.896
32.189,14.411
32.248,14.556
32.307,14.508
32.366,14.944
32.426,14.266
32.485,14.169
32.544,13.733
32.603,14.411
32.662,14.023
32.721,13.442
32.781,12.522
32.84,12.57
32.899,12.57
32.958,12.328
33.017,11.698
33.076,11.65
33.136,11.553
33.195,11.456
33.254,11.843
33.313,11.843
33.372,11.601
33.431,11.117
33.491,11.359
33.55,11.746
33.609,11.698
33.668,11.456
33.727,10.826
33.786,11.117
33.846,11.02
33.905,11.117
33.964,10.39
34.023,10.293
34.082,9.809
34.141,10.148
34.201,10.148
34.26,9.76
34.319,9.324
34.378,9.276
34.437,9.566
34.496,8.694
34.556,8.307
34.615,8.064
34.674,7.919
34.733,7.096
34.792,6.32
34.852,5.594
34.911,4.818
34.97,3.995
35.029,3.171
35.088,2.978
35.147,2.881
35.207,2.832
35.266,2.59
35.325,2.299
35.384,2.493
35.443,2.154
35.502,1.96
35.562,1.718
35.621,1.766
35.68,0.797
35.739,0.555
35.798,-0.026
35.857,0.216
35.917,-0.608
35.976,-1.043
36.035,-2.158
36.094,-2.594
36.153,-2.981
36.212,-2.255
36.272,-2.933
36.331,-3.514
36.39,-4.629
36.449,-4.629
36.508,-4.289
36.567,-3.756
36.627,-4.725
36.686,-5.113
36.745,-5.598
36.804,-5.113
36.863,-5.016
36.922,-4.241
36.982,-4.629
37.041,-4.532
37.1,-6.663
37.159,-7.584
37.218,-8.117
37.278,-6.906
37.337,-8.262
37.396,-9.183
37.455,-10.83
37.514,-11.024
37.573,-12.235
37.633,-12.138
37.692,-13.494
37.751,-13.979
37.81,-15.045
37.869,-15.141
37.928,-15.723
37.988,-15.674
38.047,-16.256
38.106,-15.917
38.165,-16.982
38.224,-16.934
38.283,-17.37
38.343,-16.304
38.402,-17.128
38.461,-16.643
38.52,-17.515
38.579,-16.062
38.638,-17.176
38.698,-17.031
38.757,-18.145
38.816,-17.418
38.875,-18.097
38.934,-17.758
38.993,-18.097
39.053,-17.128
39.112,-18
39.171,-18.533
39.23,-19.889
39.289,-19.017
39.348,-18.678
39.408,-17.806
39.467,-18.775
39.526,-18.92
39.585,-20.083
39.644,-19.599
39.704,-19.163
39.763,-17.612
39.822,-18.872
39.881,-19.114
39.94,-20.18
39.999,-18.678
40.059,-18.242
40.118,-16.886
40.177,-18
40.236,-17.758
40.295,-18.387
40.354,-16.595
40.414,-16.11
40.473,-15.529
40.532,-16.353
40.591,-16.062
40.65,-16.353
40.709,-15.287
40.769,-15.384
40.828,-14.948
40.887,-15.723
40.946,-15.141
41.005,-15.432
41.064,-13.785
41.124,-13.591
41.183,-12.622
41.242,-13.494
