Machine Name,P29201A
946.875,0.127
947.656,-0.067
948.438,0.03
949.219,0.03
950,-0.212
950.781,0.127
951.563,-0.018
952.344,-0.067
953.125,0.079
953.906,-0.115
954.688,-0.067
955.469,0.03
956.25,-0.018
957.031,-0.018
957.813,0.03
958.594,-0.018
959.375,-0.067
960.156,0.03
960.938,0.03
961.719,0.03
962.5,0.079
963.281,-0.018
964.063,-0.018
964.844,-0.067
965.625,0.03
966.406,0.079
967.188,-0.163
967.969,0.079
968.75,-0.067
969.531,-0.018
970.313,0.079
971.094,-0.163
971.875,0.079
972.656,-0.115
973.438,-0.115
974.219,0.079
975,-0.115
975.781,0.176
976.563,-0.018
977.344,-0.212
978.125,0.176
978.906,0.03
979.688,-0.163
980.469,0.03
981.25,-0.067
982.031,-0.018
982.813,0.079
983.594,-0.018
984.375,0.03
985.156,-0.018
985.938,-0.067
986.719,0.079
987.5,0.03
988.281,-0.115
989.063,-0.067
989.844,0.079
990.625,0.079
991.406,-0.115
992.188,-0.115
992.969,0.079
993.75,-0.018
994.531,-0.115
995.313,-0.018
996.094,0.079
996.875,-0.018
997.656,0.03
998.438,-0.067
999.219,-0.163
1000,0.079
1000.781,-0.018
1001.563,-0.115
1002.344,0.03
1003.125,-0.018
1003.906,-0.018
1004.688,0.03
1005.469,0.03
1006.25,0.03
1007.031,0.03
1007.813,0.03
1008.594,-0.067
1009.375,-0.018
1010.156,-0.018
1010.938,-0.067
1011.719,0.03
1012.5,-0.018
1013.281,-0.018
1014.063,-0.067
1014.844,0.03
1015.625,0.079
1016.406,-0.115
1017.188,-0.018
1017.969,-0.018
1018.75,0.03
1019.531,-0.018
1020.313,-0.115
1021.094,0.03
1021.875,-0.018
1022.656,-0.018
1023.438,0.03
1024.219,-0.115
1025,-0.115
1025.781,0.079
1026.563,0.03
1027.344,0.03
1028.125,-0.018
1028.906,-0.067
1029.688,0.079
1030.469,0.176
1031.25,-0.163
1032.031,-0.018
1032.813,0.224
1033.594,-0.163
1034.375,0.079
1035.156,-0.018
1035.938,-0.067
1036.719,0.176
1037.5,-0.163
1038.281,0.03
1039.063,-0.018
1039.844,-0.018
1040.625,0.176
1041.406,-0.115
1042.188,0.03
1042.969,0.03
1043.75,-0.018
1044.531,0.03
1045.313,-0.115
1046.094,0.127
1046.875,0.03
1047.656,-0.067
1048.438,0.079
1049.219,0.03
1050,-0.018
1050.781,-0.018
1051.563,0.03
1052.344,-0.018
1053.125,-0.018
1053.906,0.127
1054.688,0.03
1055.469,-0.115
1056.25,-0.018
1057.031,-0.018
1057.813,0.03
1058.594,-0.018
1059.375,0.03
1060.156,-0.018
1060.938,-0.018
1061.719,0.127
1062.5,-0.067
1063.281,0.079
1064.063,-0.067
1064.844,-0.018
1065.625,0.176
1066.406,-0.018
1067.188,-0.067
1067.969,-0.018
1068.75,-0.018
1069.531,0.079
1070.313,0.03
1071.094,-0.067
1071.875,0.03
1072.656,0.127
1073.438,-0.115
1074.219,-0.018
1075,0.03
1075.781,-0.067
1076.563,0.079
1077.344,0.03
1078.125,0.079
1078.906,-0.163
1079.688,-0.018
1080.469,0.224
1081.25,-0.115
1082.031,-0.067
1082.813,-0.018
1083.594,-0.018
1084.375,0.03
1085.156,-0.067
1085.938,-0.067
1086.719,-0.018
1087.5,0.127
1088.281,0.03
1089.063,-0.018
1089.844,-0.018
1090.625,-0.115
1091.406,0.079
1092.188,0.079
1092.969,-0.067
1093.75,-0.067
1094.531,-0.018
1095.313,0.079
1096.094,0.03
1096.875,-0.067
1097.656,-0.018
1098.438,0.03
1099.219,-0.018
1100,-0.018
1100.781,0.03
1101.563,0.127
1102.344,0.03
1103.125,-0.067
1103.906,0.079
1104.688,0.03
1105.469,-0.163
1106.25,0.127
1107.031,0.079
1107.813,-0.163
1108.594,0.079
1109.375,0.03
1110.156,-0.018
1110.938,0.127
1111.719,-0.018
1112.5,0.03
1113.281,-0.018
1114.063,-0.067
1114.844,0.079
1115.625,-0.018
1116.406,-0.067
1117.188,0.079
1117.969,-0.018
1118.75,-0.067
1119.531,0.127
1120.313,-0.018
1121.094,-0.115
1121.875,0.079
1122.656,-0.163
1123.438,-0.018
1124.219,0.127
1125,-0.115
1125.781,0.03
1126.563,0.127
1127.344,-0.115
1128.125,0.03
1128.906,-0.018
1129.688,-0.018
1130.469,0.127
1131.25,-0.018
1132.031,-0.018
1132.813,-0.018
1133.594,0.03
1134.375,0.127
1135.156,-0.018
1135.938,-0.067
1136.719,-0.115
1137.5,0.079
1138.281,0.079
1139.063,0.03
1139.844,-0.018
1140.625,-0.018
1141.406,0.127
1142.188,-0.018
1142.969,-0.067
1143.75,0.03
1144.531,0.03
1145.313,0.03
1146.094,0.03
1146.875,-0.018
1147.656,-0.018
1148.438,0.03
1149.219,0.079
1150,-0.067
1150.781,-0.115
1151.563,0.03
1152.344,0.03
1153.125,-0.018
1153.906,-0.018
1154.688,0.079
1155.469,-0.067
1156.25,0.03
1157.031,-0.018
1157.813,-0.163
1158.594,0.176
1159.375,-0.067
1160.156,-0.018
1160.938,0.03
1161.719,-0.163
1162.5,-0.018
1163.281,0.03
1164.063,0.03
1164.844,0.03
1165.625,-0.067
1166.406,0.03
1167.188,-0.018
1167.969,-0.018
1168.75,0.079
1169.531,-0.018
1170.313,0.079
1171.094,-0.018
1171.875,-0.018
1172.656,-0.018
1173.438,-0.067
1174.219,0.079
1175,-0.018
1175.781,-0.018
1176.563,-0.067
1177.344,-0.018
1178.125,0.03
1178.906,-0.067
1179.688,0.03
1180.469,-0.018
1181.25,0.03
1182.031,0.03
1182.813,-0.115
1183.594,-0.067
1184.375,0.03
1185.156,0.03
1185.938,-0.115
1186.719,-0.067
1187.5,-0.018
1188.281,-0.018
1189.063,0.079
1189.844,-0.115
1190.625,-0.163
1191.406,0.03
1192.188,0.03
1192.969,-0.067
1193.75,-0.115
1194.531,0.079
1195.313,-0.018
1196.094,-0.018
1196.875,0.03
1197.656,-0.067
1198.438,0.079
1199.219,-0.163
1200,-0.067
1200.781,0.273
1201.563,-0.115
1202.344,-0.115
1203.125,0.079
1203.906,-0.067
1204.688,0.127
1205.469,0.079
1206.25,-0.115
1207.031,0.03
1207.813,0.079
1208.594,0.127
1209.375,-0.067
1210.156,-0.115
1210.938,0.03
1211.719,0.03
1212.5,0.079
1213.281,-0.018
1214.063,-0.067
1214.844,-0.018
1215.625,-0.018
1216.406,-0.018
1217.188,-0.067
1217.969,0.127
1218.75,0.03
1219.531,-0.115
1220.313,0.079
1221.094,-0.018
1221.875,-0.163
1222.656,0.079
1223.438,0.03
1224.219,-0.067
1225,0.079
1225.781,0.03
1226.563,-0.067
1227.344,-0.018
1228.125,0.127
1228.906,-0.115
1229.688,0.03
1230.469,0.127
1231.25,-0.163
1232.031,0.127
1232.813,-0.018
1233.594,-0.067
1234.375,0.127
1235.156,-0.163
1235.938,0.127
1236.719,0.03
1237.5,-0.163
1238.281,0.224
1239.063,-0.115
1239.844,-0.018
1240.625,0.127
1241.406,-0.115
1242.188,0.03
1242.969,0.03
1243.75,-0.018
1244.531,-0.018
1245.313,-0.067
1246.094,0.127
1246.875,-0.018
1247.656,-0.018
1248.438,0.127
1249.219,-0.115
1250,0.079
1250.781,0.079
1251.563,0.03
1252.344,-0.018
1253.125,-0.018
1253.906,0.03
1254.688,-0.067
1255.469,-0.115
1256.25,-0.018
1257.031,0.176
1257.813,0.03
1258.594,-0.067
1259.375,0.176
1260.156,-0.018
1260.938,-0.115
1261.719,0.176
1262.5,-0.018
1263.281,-0.163
1264.063,-0.018
1264.844,0.079
1265.625,-0.018
1266.406,0.079
1267.188,-0.018
1267.969,-0.115
1268.75,0.176
1269.531,-0.067
1270.313,-0.067
1271.094,0.127
1271.875,-0.067
1272.656,-0.018
1273.438,0.03
1274.219,-0.018
1275,0.079
1275.781,0.079
1276.563,-0.018
1277.344,0.03
1278.125,-0.067
1278.906,0.03
1279.688,0.079
1280.469,-0.067
1281.25,0.03
1282.031,0.03
1282.813,-0.067
1283.594,0.03
1284.375,-0.018
1285.156,-0.018
1285.938,0.03
1286.719,-0.067
1287.5,0.03
1288.281,0.03
1289.063,-0.067
1289.844,-0.018
1290.625,0.079
1291.406,0.127
1292.188,-0.067
1292.969,-0.018
1293.75,-0.018
1294.531,-0.018
1295.313,0.03
1296.094,-0.067
1296.875,0.079
1297.656,0.03
1298.438,-0.018
1299.219,0.079
1300,-0.115
1300.781,0.03
1301.563,0.03
1302.344,-0.067
1303.125,-0.018
1303.906,0.079
1304.688,0.03
1305.469,-0.067
1306.25,-0.018
1307.031,0.03
1307.813,0.079
1308.594,-0.067
1309.375,-0.115
1310.156,0.176
1310.938,-0.115
1311.719,-0.115
1312.5,0.079
1313.281,-0.067
1314.063,0.03
1314.844,-0.018
1315.625,-0.067
1316.406,-0.018
1317.188,0.03
1317.969,0.03
1318.75,-0.067
1319.531,-0.018
1320.313,-0.018
1321.094,0.03
1321.875,-0.018
1322.656,-0.018
1323.438,0.03
1324.219,-0.018
1325,-0.115
1325.781,0.079
1326.563,0.127
1327.344,-0.067
1328.125,-0.018
1328.906,-0.067
1329.688,0.127
1330.469,0.03
1331.25,-0.163
1332.031,0.03
1332.813,0.03
1333.594,0.03
1334.375,-0.018
1335.156,-0.115
1335.938,0.03
1336.719,0.03
1337.5,-0.115
1338.281,0.079
1339.063,-0.067
1339.844,-0.018
1340.625,0.079
1341.406,-0.212
1342.188,0.03
1342.969,0.079
1343.75,-0.067
1344.531,0.079
1345.313,0.03
1346.094,-0.067
1346.875,-0.018
1347.656,-0.018
1348.438,0.03
1349.219,0.079
1350,0.03
1350.781,0.03
1351.563,-0.067
1352.344,0.03
1353.125,0.03
1353.906,-0.067
1354.688,-0.018
1355.469,0.03
1356.25,-0.018
1357.031,-0.067
1357.813,0.176
1358.594,-0.018
1359.375,-0.067
1360.156,0.127
1360.938,-0.018
1361.719,-0.018
1362.5,-0.018
1363.281,-0.067
1364.063,-0.067
1364.844,0.079
1365.625,-0.067
1366.406,0.03
1367.188,0.079
1367.969,-0.018
1368.75,0.03
1369.531,-0.018
1370.313,0.079
1371.094,0.03
1371.875,-0.018
1372.656,0.03
1373.438,-0.018
1374.219,-0.067
1375,0.079
1375.781,0.03
1376.563,-0.115
1377.344,-0.018
1378.125,-0.018
1378.906,-0.067
1379.688,0.03
1380.469,-0.018
1381.25,-0.018
1382.031,0.079
1382.813,-0.115
1383.594,-0.018
1384.375,0.03
1385.156,-0.018
1385.938,0.079
1386.719,-0.018
1387.5,-0.018
1388.281,0.03
1389.063,-0.067
1389.844,-0.018
1390.625,-0.018
1391.406,0.03
1392.188,-0.018
1392.969,0.079
1393.75,-0.018
1394.531,-0.115
1395.313,0.079
1396.094,-0.018
1396.875,-0.018
1397.656,0.079
1398.438,0.079
1399.219,-0.018
1400,-0.067
1400.781,0.079
1401.563,-0.018
1402.344,-0.115
1403.125,-0.018
1403.906,0.079
1404.688,-0.115
1405.469,0.03
1406.25,0.176
1407.031,-0.163
1407.813,0.03
1408.594,0.03
1409.375,-0.067
1410.156,0.03
1410.938,-0.067
1411.719,-0.067
1412.5,0.079
1413.281,0.079
1414.063,-0.067
1414.844,0.03
1415.625,0.03
1416.406,0.03
1417.188,-0.018
1417.969,-0.067
1418.75,0.03
1419.531,0.03
1420.313,-0.067
1421.094,-0.067
1421.875,0.03
1422.656,-0.067
1423.438,0.03
1424.219,0.03
1425,-0.115
1425.781,0.03
1426.563,-0.067
1427.344,-0.067
1428.125,0.127
1428.906,0.03
1429.688,-0.067
1430.469,-0.115
1431.25,0.03
1432.031,0.127
1432.813,-0.018
1433.594,0.03
1434.375,-0.018
1435.156,-0.018
1435.938,-0.018
1436.719,0.03
1437.5,0.127
1438.281,0.03
1439.063,-0.067
1439.844,0.079
1440.625,0.079
1441.406,-0.067
1442.188,0.079
1442.969,-0.115
1443.75,-0.018
1444.531,0.127
1445.313,-0.018
1446.094,0.079
1446.875,-0.018
1447.656,-0.018
1448.438,0.03
1449.219,-0.018
1450,0.079
1450.781,0.03
1451.563,0.03
1452.344,0.03
1453.125,-0.018
1453.906,0.127
1454.688,0.03
1455.469,-0.067
1456.25,0.079
1457.031,-0.067
1457.813,0.079
1458.594,0.127
1459.375,-0.115
1460.156,0.079
1460.938,0.127
1461.719,-0.018
1462.5,-0.067
1463.281,0.03
1464.063,0.03
1464.844,-0.067
1465.625,0.176
1466.406,-0.018
1467.188,-0.067
1467.969,0.127
1468.75,-0.067
1469.531,0.079
1470.313,0.127
1471.094,-0.067
1471.875,0.03
1472.656,0.03
1473.438,0.127
1474.219,0.079
1475,-0.163
1475.781,0.079
1476.563,0.03
1477.344,-0.067
1478.125,0.079
1478.906,-0.018
1479.688,0.03
1480.469,0.03
1481.25,-0.018
1482.031,0.079
1482.813,-0.018
1483.594,-0.018
1484.375,0.079
1485.156,-0.018
1485.938,0.03
1486.719,0.03
1487.5,0.03
1488.281,0.079
1489.063,-0.115
1489.844,-0.067
1490.625,0.03
1491.406,0.127
1492.188,-0.115
1492.969,-0.018
1493.75,0.079
1494.531,-0.163
1495.313,0.03
1496.094,0.03
1496.875,-0.018
1497.656,-0.018
1498.438,-0.018
1499.219,0.03
1500,0.03
1500.781,-0.067
1501.563,-0.018
1502.344,0.03
1503.125,-0.018
1503.906,0.03
1504.688,0.03
1505.469,-0.067
1506.25,-0.018
1507.031,0.079
1507.813,0.03
1508.594,-0.018
1509.375,-0.018
1510.156,-0.067
1510.938,-0.018
1511.719,0.03
1512.5,-0.018
1513.281,-0.067
1514.063,0.03
1514.844,0.03
1515.625,-0.018
1516.406,-0.067
1517.188,0.03
1517.969,-0.067
1518.75,-0.115
1519.531,0.079
1520.313,-0.067
1521.094,0.03
1521.875,-0.018
1522.656,0.03
1523.438,0.079
1524.219,-0.115
1525,0.079
1525.781,-0.115
1526.563,0.127
1527.344,0.079
1528.125,-0.067
1528.906,0.03
1529.688,0.03
1530.469,0.03
1531.25,-0.067
1532.031,-0.018
1532.813,0.03
1533.594,0.079
1534.375,-0.018
1535.156,-0.067
1535.938,0.079
1536.719,-0.067
1537.5,0.03
1538.281,0.127
1539.063,-0.163
1539.844,-0.018
1540.625,0.127
1541.406,-0.115
1542.188,0.03
1542.969,-0.018
1543.75,-0.115
1544.531,0.127
1545.313,0.03
1546.094,-0.067
1546.875,0.03
1547.656,0.03
1548.438,0.03
1549.219,0.079
1550,-0.067
1550.781,-0.067
1551.563,0.127
1552.344,0.03
1553.125,-0.018
1553.906,0.03
1554.688,0.079
1555.469,-0.067
1556.25,-0.018
1557.031,0.079
1557.813,-0.018
1558.594,0.03
1559.375,0.127
1560.156,-0.067
1560.938,-0.018
1561.719,0.079
1562.5,-0.115
1563.281,0.079
1564.063,0.079
1564.844,-0.018
1565.625,-0.067
1566.406,-0.018
1567.188,0.176
1567.969,-0.067
1568.75,-0.115
1569.531,0.127
1570.313,0.127
1571.094,-0.115
1571.875,0.03
1572.656,0.03
1573.438,-0.018
1574.219,0.03
1575,-0.067
1575.781,0.03
1576.563,0.03
1577.344,-0.018
1578.125,-0.018
1578.906,-0.018
1579.688,0.079
1580.469,0.03
1581.25,-0.018
1582.031,-0.018
1582.813,-0.067
1583.594,0.127
1584.375,0.03
1585.156,-0.018
1585.938,0.03
1586.719,-0.067
1587.5,0.03
1588.281,-0.018
1589.063,0.03
1589.844,0.079
1590.625,0.03
1591.406,-0.018
1592.188,0.079
1592.969,0.03
1593.75,-0.163
1594.531,0.176
1595.313,-0.067
1596.094,-0.067
1596.875,0.224
1597.656,-0.115
1598.438,0.079
1599.219,0.079

Machine Name,P29201A
Point Name,29VT-2001AY
Wf Amp,33.574
Number of Revs,8
X-Axis Unit,ms
Y-Axis Unit,µm 
Sample Speed, 3961 rpm
Sample Status,Valid
Timestamp,8/27/2023 11:37:13 AM
Variable,Disp Wf(256X/8revs).29KT-2014A
X-Axis Value,Y-Axis Value
0,9.681
0.059,9.584
0.118,9.487
0.178,9.391
0.237,9.1
0.296,9.875
0.355,9.875
0.414,9.778
0.473,9.73
0.533,9.536
0.592,10.263
0.651,10.747
0.71,11.038
0.769,11.328
0.828,10.698
0.888,10.989
0.947,11.183
1.006,11.571
1.065,11.91
1.124,11.183
1.183,11.571
1.243,11.667
1.302,11.958
1.361,12.055
1.42,11.377
1.479,11.571
1.538,11.716
1.598,11.958
1.657,12.346
1.716,12.2
1.775,12.879
1.834,13.411
1.893,13.702
1.953,14.72
2.012,14.865
2.071,15.446
2.13,15.64
2.189,15.349
2.248,15.253
2.308,14.913
2.367,15.882
2.426,16.415
2.485,15.689
2.544,14.72
2.604,14.138
2.663,14.913
2.722,16.318
2.781,16.706
2.84,16.561
2.899,15.689
2.959,15.349
3.018,16.367
3.077,16.948
3.136,17.239
3.195,15.64
3.254,14.962
3.314,16.028
3.373,16.754
3.432,16.464
3.491,14.526
3.55,13.024
3.609,11.91
3.669,10.941
3.728,11.667
3.787,11.667
3.846,10.844
3.905,10.311
3.964,9.972
4.024,10.456
4.083,10.263
4.142,9.391
4.201,8.567
4.26,7.792
4.319,8.373
4.379,8.518
4.438,8.034
4.497,7.501
4.556,6.387
4.615,6.338
4.674,6.435
4.734,6.048
4.793,5.805
4.852,4.546
4.911,4.74
4.97,4.788
5.03,4.11
5.089,3.964
5.148,3.044
5.207,2.753
5.266,2.511
5.325,2.366
5.385,2.366
5.444,1.445
5.503,0.912
5.562,0.912
5.621,0.525
5.68,0.331
5.74,-0.541
5.799,-1.026
5.858,-1.316
5.917,-1.946
5.976,-1.801
6.035,-2.431
6.095,-3.206
6.154,-3.69
6.213,-4.514
6.272,-4.32
6.331,-5.095
6.39,-5.628
6.45,-6.161
6.509,-6.597
6.568,-6.306
6.627,-6.742
6.686,-7.227
6.745,-7.857
6.805,-8.874
6.864,-8.341
6.923,-8.293
6.982,-8.825
7.041,-9.407
7.1,-10.424
7.16,-10.327
7.219,-10.473
7.278,-10.86
7.337,-11.151
7.396,-12.12
7.456,-12.12
7.515,-12.362
7.574,-12.653
7.633,-12.847
7.692,-13.719
7.751,-13.816
7.811,-13.961
7.87,-14.155
7.929,-14.494
7.988,-15.22
8.047,-14.978
8.106,-14.833
8.166,-14.93
8.225,-14.591
8.284,-14.881
8.343,-14.784
8.402,-14.494
8.461,-14.155
8.521,-13.961
8.58,-14.542
8.639,-14.688
8.698,-14.445
8.757,-14.494
8.816,-14.155
8.876,-14.445
8.935,-14.591
8.994,-14.736
9.053,-14.688
9.112,-13.961
9.171,-14.203
9.231,-14.397
9.29,-14.251
9.349,-14.106
9.408,-13.67
9.467,-14.009
9.526,-14.494
9.586,-14.591
9.645,-14.542
9.704,-13.912
9.763,-13.816
9.822,-13.767
9.882,-13.622
9.941,-13.864
10,-13.04
10.059,-12.653
10.118,-12.701
10.177,-12.314
10.237,-12.75
10.296,-12.071
10.355,-11.538
10.414,-11.248
10.473,-10.424
10.532,-10.667
10.592,-10.134
10.651,-9.649
10.71,-9.358
10.769,-8.874
10.828,-9.407
10.887,-8.632
10.947,-8.293
11.006,-8.05
11.065,-7.566
11.124,-7.857
11.183,-7.857
11.242,-7.566
11.302,-7.517
11.361,-7.227
11.42,-7.857
11.479,-8.438
11.538,-8.196
11.597,-8.099
11.657,-7.808
11.716,-8.583
11.775,-8.68
11.834,-8.632
11.893,-8.632
11.952,-8.05
12.012,-8.389
12.071,-8.438
12.13,-8.293
12.189,-8.147
12.248,-7.178
12.307,-7.178
12.367,-7.227
12.426,-6.791
12.485,-6.548
12.544,-5.725
12.603,-5.483
12.663,-4.901
12.722,-3.545
12.781,-3.109
12.84,-2.576
12.899,-2.527
12.958,-1.365
13.018,0.04
13.077,0.379
13.136,1.784
13.195,1.978
13.254,2.366
13.313,3.432
13.373,4.643
13.432,6.193
13.491,5.805
13.55,4.74
13.609,5.272
13.668,6.581
13.728,7.889
13.787,7.017
13.846,5.951
13.905,6.338
13.964,6.29
14.023,7.017
14.083,7.695
14.142,7.695
14.201,8.082
14.26,8.034
14.319,8.615
14.378,9.391
14.438,9.584
14.497,9.197
14.556,8.276
14.615,9.003
14.674,10.263
14.733,10.795
14.793,10.989
14.852,9.681
14.911,9.439
14.97,9.391
15.029,9.294
15.089,9.875
15.148,9.633
15.207,9.584
15.266,9.827
15.325,10.117
15.384,10.505
15.444,10.069
15.503,10.214
15.562,10.359
15.621,10.02
15.68,10.698
15.739,10.844
15.799,10.892
15.858,11.231
15.917,10.989
15.976,11.522
16.035,11.183
16.094,11.183
16.154,11.328
16.213,11.231
16.272,11.764
16.331,11.571
16.39,11.425
16.449,11.667
16.509,11.377
16.568,11.861
16.627,11.813
16.686,11.813
16.745,12.346
16.804,11.958
16.864,12.733
16.923,13.751
16.982,14.187
17.041,14.526
17.1,14.429
17.159,15.398
17.219,16.367
17.278,16.367
17.337,15.882
17.396,14.913
17.455,15.253
17.515,16.367
17.574,16.9
17.633,16.464
17.692,14.429
17.751,13.848
17.81,14.962
17.87,16.367
17.929,17.287
17.988,16.028
18.047,15.107
18.106,15.301
18.165,16.028
18.225,17.287
18.284,16.706
18.343,15.398
18.402,14.865
18.461,15.689
18.52,17.626
18.58,16.561
18.639,14.235
18.698,12.879
18.757,11.716
18.816,11.716
18.875,11.667
18.935,11.328
18.994,10.505
19.053,9.923
19.112,10.505
19.171,10.311
19.23,9.972
19.29,9.342
19.349,8.082
19.408,8.422
19.467,8.664
19.526,8.325
19.585,8.082
19.645,7.017
19.704,7.307
19.763,7.114
19.822,6.677
19.881,6.484
19.941,5.612
20,5.563
20.059,5.272
20.118,5.224
20.177,5.079
20.236,3.771
20.296,3.674
20.355,3.528
20.414,3.141
20.473,2.899
20.532,1.688
20.591,1.494
20.651,1.542
20.71,1.155
20.769,1.058
20.828,-0.25
20.887,-0.929
20.946,-1.171
21.006,-1.365
21.065,-1.219
21.124,-2.237
21.183,-3.157
21.242,-3.448
21.301,-3.787
21.361,-3.835
21.42,-4.998
21.479,-5.628
21.538,-5.822
21.597,-6.209
21.656,-6.016
21.716,-6.5
21.775,-6.984
21.834,-7.469
21.893,-8.099
21.952,-7.614
22.011,-8.099
22.071,-8.341
22.13,-8.777
22.189,-9.358
22.248,-9.261
22.307,-9.891
22.367,-10.182
22.426,-10.424
22.485,-11.006
22.544,-10.715
22.603,-10.86
22.662,-11.151
22.722,-11.49
22.781,-12.314
22.84,-11.781
22.899,-12.023
22.958,-12.265
23.017,-12.653
23.077,-13.67
23.136,-13.719
23.195,-13.67
23.254,-13.525
23.313,-13.622
23.372,-14.445
23.432,-14.009
23.491,-13.476
23.55,-13.67
23.609,-13.428
23.668,-14.251
23.727,-14.251
23.787,-14.058
23.846,-14.058
23.905,-13.767
23.964,-14.397
24.023,-14.445
24.082,-14.3
24.142,-14.009
24.201,-13.525
24.26,-14.058
24.319,-14.106
24.378,-13.961
24.437,-13.428
24.497,-13.089
24.556,-13.38
24.615,-13.283
24.674,-13.719
24.733,-13.719
24.793,-13.089
24.852,-13.186
24.911,-13.283
24.97,-13.137
25.029,-13.186
25.088,-12.556
25.148,-12.604
25.207,-12.701
25.266,-12.507
25.325,-12.459
25.384,-12.023
25.443,-11.878
25.503,-11.926
25.562,-11.635
25.621,-11.684
25.68,-10.86
25.739,-10.667
25.798,-10.763
25.858,-10.618
25.917,-10.715
25.976,-10.279
26.035,-10.134
26.094,-9.504
26.153,-9.213
26.213,-9.746
26.272,-9.455
26.331,-9.068
26.39,-8.632
26.449,-8.874
26.508,-9.601
26.568,-9.407
26.627,-9.213
26.686,-9.407
26.745,-9.213
26.804,-9.843
26.863,-9.698
26.923,-9.601
26.982,-9.407
27.041,-8.777
27.1,-8.971
27.159,-9.116
27.219,-8.825
27.278,-8.535
27.337,-7.517
27.396,-7.469
27.455,-7.372
27.514,-6.888
27.574,-6.5
27.633,-5.434
27.692,-5.58
27.751,-5.24
27.81,-4.175
27.869,-3.351
27.929,-2.188
27.988,-2.527
28.047,-2.479
28.106,-1.462
28.165,-0.299
28.224,1.3
28.284,1.688
28.343,1.348
28.402,1.784
28.461,2.414
28.52,4.643
28.579,5.66
28.639,4.982
28.698,3.577
28.757,3.48
28.816,5.951
28.875,6.968
28.934,5.902
28.994,4.836
29.053,4.352
29.112,5.369
29.171,6.29
29.23,6.435
29.289,6.484
29.349,6.193
29.408,6.871
29.467,7.598
29.526,8.034
29.585,8.712
29.645,7.549
29.704,7.21
29.763,8.082
29.822,9.294
29.881,10.02
29.94,9.003
30,8.422
30.059,8.373
30.118,8.228
30.177,8.373
30.236,7.889
30.295,8.034
30.355,8.373
30.414,8.664
30.473,9.342
30.532,8.954
30.591,9.003
30.65,9.197
30.71,9.342
30.769,10.311
30.828,9.875
30.887,9.923
30.946,10.166
31.005,10.795
31.065,11.716
31.124,11.038
31.183,10.553
31.242,11.038
31.301,11.183
31.36,11.91
31.42,11.667
31.479,11.328
31.538,11.231
31.597,10.941
31.656,11.667
31.715,11.571
31.775,11.28
31.834,10.989
31.893,10.844
31.952,11.958
32.011,12.346
32.07,12.782
32.13,13.169
32.189,12.927
32.248,13.896
32.307,14.623
32.366,15.107
32.426,15.156
32.485,14.09
32.544,13.751
32.603,14.138
32.662,15.301
32.721,15.64
32.781,14.09
32.84,13.072
32.899,12.782
32.958,13.751
33.017,15.253
33.076,15.349
33.136,14.72
33.195,14.041
33.254,14.38
33.313,15.495
33.372,15.785
33.431,15.543
33.491,14.574
33.55,14.284
33.609,15.737
33.668,16.173
33.727,15.446
33.786,13.702
33.846,12.443
33.905,12.007
33.964,10.989
34.023,11.086
34.082,11.086
34.141,10.117
34.201,10.359
34.26,10.166
34.319,9.584
34.378,9.1
34.437,8.276
34.496,8.034
34.556,7.259
34.615,7.114
34.674,7.017
34.733,6.338
34.792,6.338
34.852,5.902
34.911,5.612
34.97,5.224
35.029,4.546
35.088,4.691
35.147,4.497
35.207,4.11
35.266,3.868
35.325,2.947
35.384,3.189
35.443,2.947
35.502,2.511
35.562,2.414
35.621,1.3
35.68,1.3
35.739,1.155
35.798,1.009
35.857,0.719
35.917,-0.59
35.976,-1.122
36.035,-1.51
36.094,-1.898
36.153,-2.237
36.212,-3.109
36.272,-3.593
36.331,-3.932
36.39,-4.562
36.449,-4.611
36.508,-5.773
36.567,-6.306
36.627,-6.597
36.686,-6.984
36.745,-6.645
36.804,-7.566
36.863,-7.953
36.922,-8.099
36.982,-8.438
37.041,-8.583
37.1,-9.261
37.159,-9.504
37.218,-9.455
37.278,-9.988
37.337,-9.94
37.396,-10.473
37.455,-11.054
37.514,-11.345
37.573,-11.635
37.633,-11.199
37.692,-11.781
37.751,-12.023
37.81,-12.459
37.869,-12.798
37.928,-12.459
37.988,-12.701
38.047,-12.798
38.106,-13.137
38.165,-14.155
38.224,-13.719
38.283,-13.767
38.343,-14.009
38.402,-13.912
38.461,-14.445
38.52,-13.767
38.579,-13.67
38.638,-13.864
38.698,-13.573
38.757,-14.058
38.816,-13.961
38.875,-14.058
38.934,-13.864
38.993,-14.009
39.053,-14.784
39.112,-14.494
39.171,-14.155
39.23,-14.251
39.289,-14.009
39.348,-14.445
39.408,-14.445
39.467,-14.203
39.526,-14.106
39.585,-13.476
39.644,-13.961
39.704,-14.009
39.763,-13.816
39.822,-13.961
39.881,-13.719
39.94,-14.058
39.999,-13.719
40.059,-13.38
40.118,-13.428
40.177,-12.847
40.236,-12.798
40.295,-13.283
40.354,-13.089
40.414,-12.895
40.473,-11.732
40.532,-11.926
40.591,-12.507
40.65,-12.12
40.709,-11.635
40.769,-10.812
40.828,-10.909
40.887,-10.715
40.946,-10.57
41.005,-10.715
41.064,-9.988
41.124,-9.746
41.183,-9.504
41.242,-9.31
41.301,-9.698
41.36,-8.971
41.419,-8.535
41.479,-8.825
41.538,-8.583
41.597,-9.165
41.656,-8.68
